îN,åé,ì˙,éûÅiUTCÅj,ë‰ïóî‘çÜ,ë‰ïóñº,äKãâ,à‹ìx,åoìx,íÜêSãCà≥,ç≈ëÂïóë¨,50KTí∑åaï˚å¸,50KTí∑åa,50KTíZåa,30KTí∑åaï˚å¸,30KTí∑åa,30KTíZåa,è„ó§
2024,8,22,6,2409,JONGDARI,6,43.6,136.0,1000,0,0,0,0,0,0,0,0
2024,8,22,12,2409,JONGDARI,6,44.7,138.3,1000,0,0,0,0,0,0,0,0
2024,8,20,6,2410,SHANSHAN,2,14.8,147.7,1008,0,0,0,0,0,0,0,0
2024,8,20,12,2410,SHANSHAN,2,15.2,146.3,1010,0,0,0,0,0,0,0,0
2024,8,20,18,2410,SHANSHAN,2,15.6,145.1,1008,0,0,0,0,0,0,0,0
2024,8,21,0,2410,SHANSHAN,2,16.0,144.0,1008,0,0,0,0,0,0,0,0
2024,8,21,6,2410,SHANSHAN,2,16.5,143.4,1008,0,0,0,0,0,0,0,0
2024,8,21,12,2410,SHANSHAN,2,16.6,142.9,1006,0,0,0,0,0,0,0,0
2024,8,21,18,2410,SHANSHAN,3,16.6,142.2,1002,35,0,0,0,2,120,90,0
2024,8,22,0,2410,SHANSHAN,3,16.7,141.7,1000,40,0,0,0,2,120,90,0
2024,8,22,6,2410,SHANSHAN,3,16.6,141.6,998,45,0,0,0,2,120,90,0
2024,8,22,12,2410,SHANSHAN,4,16.6,141.6,990,55,9,30,30,2,150,120,0
2024,8,22,18,2410,SHANSHAN,4,16.6,141.4,985,60,9,30,30,2,150,120,0
2024,8,23,0,2410,SHANSHAN,4,17.4,141.5,985,60,9,30,30,2,150,120,0
2024,8,23,6,2410,SHANSHAN,4,17.8,141.4,985,60,9,30,30,2,150,120,0
2024,8,23,12,2410,SHANSHAN,4,18.1,141.4,985,60,9,30,30,1,150,120,0
2024,8,23,18,2410,SHANSHAN,4,18.7,141.3,985,60,9,30,30,1,150,120,0
2024,8,24,0,2410,SHANSHAN,5,20.0,141.3,980,65,9,40,40,1,180,120,0
2024,8,24,6,2410,SHANSHAN,5,21.7,141.0,980,65,9,40,40,1,180,120,0
2024,8,24,12,2410,SHANSHAN,5,22.3,140.8,980,65,9,40,40,1,180,120,0
2024,8,24,18,2410,SHANSHAN,5,23.6,140.2,980,65,9,40,40,1,180,120,0
2024,8,25,0,2410,SHANSHAN,5,24.6,139.0,980,65,9,40,40,1,180,120,0
2024,8,25,6,2410,SHANSHAN,5,25.7,137.6,980,65,9,40,40,1,180,120,0
2024,8,25,12,2410,SHANSHAN,5,26.3,136.3,980,65,9,40,40,1,210,120,0
2024,8,25,18,2410,SHANSHAN,5,26.8,135.0,980,65,9,40,40,1,210,120,0
2024,8,26,0,2410,SHANSHAN,5,27.2,133.8,980,65,9,40,40,1,210,120,0
2024,8,26,6,2410,SHANSHAN,5,27.5,132.8,980,65,9,40,40,1,210,120,0
2024,8,26,12,2410,SHANSHAN,5,27.7,132.0,980,65,9,40,40,2,210,120,0
2024,8,26,15,2410,SHANSHAN,5,27.8,131.6,975,70,9,50,50,2,210,120,0
2024,8,26,18,2410,SHANSHAN,5,28.0,131.2,970,75,9,50,50,2,210,120,0
2024,8,26,21,2410,SHANSHAN,5,28.1,131.0,960,80,9,50,50,2,210,120,0
2024,8,27,0,2410,SHANSHAN,5,28.2,130.8,950,85,9,50,50,2,210,120,0
2024,8,27,3,2410,SHANSHAN,5,28.3,130.6,950,85,9,50,50,2,210,120,0
2024,8,27,6,2410,SHANSHAN,5,28.5,130.4,950,85,9,50,50,2,210,120,0
2024,8,27,9,2410,SHANSHAN,5,28.6,130.3,950,85,9,50,50,2,210,120,0
2024,8,27,12,2410,SHANSHAN,5,28.6,130.3,940,90,9,60,60,2,210,120,0
2024,8,27,15,2410,SHANSHAN,5,28.8,130.3,935,95,9,60,60,2,210,150,0
2024,8,27,18,2410,SHANSHAN,5,29.0,130.1,935,95,9,60,60,2,210,150,0
2024,8,27,21,2410,SHANSHAN,5,29.0,130.0,935,95,9,60,60,2,210,150,0
2024,8,28,0,2410,SHANSHAN,5,29.2,130.1,935,95,9,60,60,2,210,150,0
2024,8,28,3,2410,SHANSHAN,5,29.6,130.1,935,95,9,60,60,2,210,150,0
2024,8,28,6,2410,SHANSHAN,5,30.0,130.1,935,95,9,60,60,2,210,150,0
2024,8,28,9,2410,SHANSHAN,5,30.2,130.1,935,95,9,60,60,2,210,150,0
2024,8,28,12,2410,SHANSHAN,5,30.6,130.2,935,90,9,60,60,9,210,210,0
2024,8,28,15,2410,SHANSHAN,5,30.8,130.0,940,85,9,60,60,9,210,210,0
2024,8,28,18,2410,SHANSHAN,5,31.3,130.0,945,85,9,60,60,9,210,210,0
2024,8,28,21,2410,SHANSHAN,5,31.7,130.1,955,75,9,60,60,9,210,210,0
2024,8,28,23,2410,SHANSHAN,5,31.9,130.3,955,75,9,60,60,9,210,210,1
2024,8,29,0,2410,SHANSHAN,5,32.2,130.3,960,75,9,60,60,9,210,210,0
2024,8,29,3,2410,SHANSHAN,5,32.5,130.2,970,65,9,60,60,9,210,210,0
2024,8,29,6,2410,SHANSHAN,4,32.7,130.2,980,55,9,60,60,9,210,210,0
2024,8,29,9,2410,SHANSHAN,4,32.8,130.4,985,50,0,0,0,9,210,210,0
2024,8,29,12,2410,SHANSHAN,3,32.8,130.5,990,45,0,0,0,9,210,210,0
2024,8,29,15,2410,SHANSHAN,3,32.9,130.6,992,40,0,0,0,9,210,210,0
2024,8,29,18,2410,SHANSHAN,3,33.1,130.8,992,40,0,0,0,9,210,210,0
2024,8,29,21,2410,SHANSHAN,3,33.2,131.3,992,40,0,0,0,9,210,210,0
2024,8,30,0,2410,SHANSHAN,3,33.5,131.6,994,35,0,0,0,9,180,180,0
2024,8,30,3,2410,SHANSHAN,3,33.7,131.9,994,35,0,0,0,9,180,180,0
2024,8,30,6,2410,SHANSHAN,3,33.8,132.4,994,35,0,0,0,9,180,180,0
2024,8,30,12,2410,SHANSHAN,2,34.0,133.6,996,0,0,0,0,0,0,0,0
2024,8,30,18,2410,SHANSHAN,2,33.6,134.1,996,0,0,0,0,0,0,0,0
2024,8,31,0,2410,SHANSHAN,2,33.3,135.1,996,0,0,0,0,0,0,0,0
2024,8,31,6,2410,SHANSHAN,2,33.1,135.9,996,0,0,0,0,0,0,0,0
2024,8,31,12,2410,SHANSHAN,2,32.9,137.1,996,0,0,0,0,0,0,0,0
2024,8,31,18,2410,SHANSHAN,2,33.1,137.1,998,0,0,0,0,0,0,0,0
2024,9,1,0,2410,SHANSHAN,2,33.2,137.0,1002,0,0,0,0,0,0,0,0
2024,9,1,6,2410,SHANSHAN,2,33.9,136.9,1002,0,0,0,0,0,0,0,0
2024,9,1,12,2410,SHANSHAN,2,35.1,136.3,1006,0,0,0,0,0,0,0,0
2024,8,31,12,2411,YAGI,2,12.1,128.9,1004,0,0,0,0,0,0,0,0
2024,8,31,18,2411,YAGI,2,12.1,127.6,1004,0,0,0,0,0,0,0,0
2024,9,1,0,2411,YAGI,2,12.1,126.4,1002,0,0,0,0,0,0,0,0
2024,9,1,6,2411,YAGI,3,13.1,125.1,1000,35,0,0,0,9,90,90,0
2024,9,1,12,2411,YAGI,3,14.0,124.4,1000,35,0,0,0,9,90,90,0
2024,9,1,18,2411,YAGI,3,14.5,123.2,996,40,0,0,0,9,90,90,0
2024,9,2,0,2411,YAGI,3,15.3,122.9,994,45,0,0,0,9,90,90,0
2024,9,2,6,2411,YAGI,3,16.2,122.2,994,45,0,0,0,9,90,90,0
2024,9,2,12,2411,YAGI,3,17.3,121.7,996,40,0,0,0,9,90,90,0
2024,9,2,18,2411,YAGI,3,18.1,121.0,1000,35,0,0,0,9,90,90,0
2024,9,3,0,2411,YAGI,3,18.2,119.6,996,40,0,0,0,9,90,90,0
2024,9,3,6,2411,YAGI,3,18.5,119.0,992,45,0,0,0,9,90,90,0
2024,9,3,12,2411,YAGI,4,18.8,118.7,990,50,0,0,0,9,120,120,0
2024,9,3,18,2411,YAGI,4,18.9,118.3,980,60,9,30,30,9,150,150,0
2024,9,4,0,2411,YAGI,5,19.0,117.6,970,70,9,45,45,9,150,150,0
2024,9,4,6,2411,YAGI,5,19.2,117.4,955,80,9,50,50,9,150,150,0
2024,9,4,12,2411,YAGI,5,19.2,117.0,940,90,9,60,60,9,180,180,0
2024,9,4,18,2411,YAGI,5,19.2,116.2,925,100,9,70,70,9,180,180,0
2024,9,5,0,2411,YAGI,5,19.0,115.8,915,105,9,80,80,9,210,210,0
2024,9,5,6,2411,YAGI,5,19.3,115.1,915,105,9,80,80,9,210,210,0
2024,9,5,12,2411,YAGI,5,19.3,114.2,915,105,9,80,80,9,210,210,0
2024,9,5,18,2411,YAGI,5,19.2,113.0,915,105,9,80,80,9,210,210,0
2024,9,6,0,2411,YAGI,5,19.2,112.2,915,105,9,80,80,9,240,240,0
2024,9,6,6,2411,YAGI,5,19.8,111.3,915,105,9,80,80,9,240,240,0
2024,9,6,12,2411,YAGI,5,20.0,110.2,930,95,9,80,80,9,240,240,0
2024,9,6,18,2411,YAGI,5,20.3,109.0,945,85,9,80,80,9,210,210,0
2024,9,7,0,2411,YAGI,5,20.5,108.1,940,85,9,80,80,9,210,210,0
2024,9,7,6,2411,YAGI,5,21.0,107.0,935,90,9,80,80,9,180,180,0
2024,9,7,12,2411,YAGI,4,20.9,106.0,980,55,9,50,50,9,150,150,0
2024,9,7,18,2411,YAGI,3,20.8,105.7,992,40,0,0,0,9,120,120,0
2024,9,8,0,2411,YAGI,3,20.8,105.1,996,35,0,0,0,9,120,120,0
2024,9,8,6,2411,YAGI,3,21.3,104.9,996,35,0,0,0,9,120,120,0
2024,9,8,12,2411,YAGI,2,21.5,104.2,998,0,0,0,0,0,0,0,0
2024,9,8,18,2411,YAGI,2,22.1,103.5,1000,0,0,0,0,0,0,0,0
2024,9,9,0,2411,YAGI,2,22.4,103.0,1000,0,0,0,0,0,0,0,0
2024,9,9,6,2411,YAGI,2,22.0,101.4,1000,0,0,0,0,0,0,0,0
2024,9,9,12,2411,YAGI,2,21.7,100.7,1000,0,0,0,0,0,0,0,0
2024,9,1,12,2412,LEEPI,2,22.2,147.1,1012,0,0,0,0,0,0,0,0
2024,9,1,18,2412,LEEPI,2,22.6,146.8,1010,0,0,0,0,0,0,0,0
2024,9,2,0,2412,LEEPI,2,22.9,146.6,1012,0,0,0,0,0,0,0,0
2024,9,2,6,2412,LEEPI,2,23.6,146.5,1010,0,0,0,0,0,0,0,0
2024,9,2,12,2412,LEEPI,2,24.0,146.8,1012,0,0,0,0,0,0,0,0
2024,9,2,18,2412,LEEPI,2,24.6,147.3,1010,0,0,0,0,0,0,0,0
2024,9,3,0,2412,LEEPI,2,24.8,147.3,1010,0,0,0,0,0,0,0,0
2024,9,3,6,2412,LEEPI,2,25.0,147.1,1008,0,0,0,0,0,0,0,0
2024,9,3,12,2412,LEEPI,2,25.7,147.6,1008,0,0,0,0,0,0,0,0
2024,9,3,18,2412,LEEPI,2,26.6,147.1,1006,0,0,0,0,0,0,0,0
2024,9,4,0,2412,LEEPI,2,27.8,147.0,1006,0,0,0,0,0,0,0,0
2024,9,4,6,2412,LEEPI,2,29.2,146.9,1004,0,0,0,0,0,0,0,0
2024,9,4,12,2412,LEEPI,2,30.2,147.2,1006,0,0,0,0,0,0,0,0
2024,9,4,18,2412,LEEPI,2,31.3,146.2,1004,0,0,0,0,0,0,0,0
